Région;Ancienne région;Grande catégorie de mesures;Catégorie / détail AG;﻿Année;Code région;Code ancienne région;Code grande catégorie de mesures;Code catégorie détail AG;Montant des exonérations
Guadeloupe;Guadeloupe;1_Allégements généraux;15_Réduction des cotisations famille;2021;01;01;1;15;34114246.59
Guadeloupe;Guadeloupe;1_Allégements généraux;16_Réduction des cotisations maladie;2021;01;01;1;16;97168595.132
Guadeloupe;Guadeloupe;1_Allégements généraux;19_Autres allégements généraux;2008;01;01;1;19;876.0
Guadeloupe;Guadeloupe;1_Allégements généraux;19_Autres allégements généraux;2009;01;01;1;19;8232.0
Guadeloupe;Guadeloupe;1_Allégements généraux;19_Autres allégements généraux;2012;01;01;1;19;-278975.0
Guadeloupe;Guadeloupe;1_Allégements généraux;19_Autres allégements généraux;2013;01;01;1;19;11217.0
Guadeloupe;Guadeloupe;1_Allégements généraux;19_Autres allégements généraux;2018;01;01;1;19;36634.0
Guadeloupe;Guadeloupe;1_Allégements généraux;19_Autres allégements généraux;2020;01;01;1;19;47777.0
Guadeloupe;Guadeloupe;1_Allégements généraux;19_Autres allégements généraux;2023;01;01;1;19;75529.0
Guadeloupe;Guadeloupe;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2005;01;01;2;20;11731105.0
Guadeloupe;Guadeloupe;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2014;01;01;2;20;12755574.0
Guadeloupe;Guadeloupe;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2015;01;01;2;20;12151841.0
Guadeloupe;Guadeloupe;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2016;01;01;2;20;11236369.0
Guadeloupe;Guadeloupe;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2019;01;01;2;20;1481001.0
Guadeloupe;Guadeloupe;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2004;01;01;3;30;173053890.0
Guadeloupe;Guadeloupe;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2007;01;01;3;30;215606162.0
Guadeloupe;Guadeloupe;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2008;01;01;3;30;207178505.0
Guadeloupe;Guadeloupe;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2013;01;01;3;30;202371247.0
Guadeloupe;Guadeloupe;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2014;01;01;3;30;190711087.0
Guadeloupe;Guadeloupe;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2015;01;01;3;30;184880997.0
Guadeloupe;Guadeloupe;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2016;01;01;3;30;175013894.0
Guadeloupe;Guadeloupe;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2021;01;01;3;30;185006275.0
Guadeloupe;Guadeloupe;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2022;01;01;3;30;217755187.0
Guadeloupe;Guadeloupe;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2006;01;01;4;40;4564780.0
Guadeloupe;Guadeloupe;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2009;01;01;4;40;5787189.0
Guadeloupe;Guadeloupe;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2019;01;01;4;40;4340963.0
Guadeloupe;Guadeloupe;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2020;01;01;4;40;3686934.0
Martinique;Martinique;1_Allégements généraux;11_Réduction générale sur les bas salaires;2007;02;02;1;11;27426957.0
Martinique;Martinique;1_Allégements généraux;11_Réduction générale sur les bas salaires;2008;02;02;1;11;29518937.0
Martinique;Martinique;1_Allégements généraux;11_Réduction générale sur les bas salaires;2010;02;02;1;11;30962994.0
Martinique;Martinique;1_Allégements généraux;11_Réduction générale sur les bas salaires;2020;02;02;1;11;48535350.07
Martinique;Martinique;1_Allégements généraux;11_Réduction générale sur les bas salaires;2022;02;02;1;11;64681156.721
Martinique;Martinique;1_Allégements généraux;11_Réduction générale sur les bas salaires;2023;02;02;1;11;68781234.023
Martinique;Martinique;1_Allégements généraux;12_Aide à la RTT;2004;02;02;1;12;11624756.0
Martinique;Martinique;1_Allégements généraux;12_Aide à la RTT;2005;02;02;1;12;6778441.0
Martinique;Martinique;1_Allégements généraux;12_Aide à la RTT;2006;02;02;1;12;127169.0
Martinique;Martinique;1_Allégements généraux;13_Exonération Heures supplémentaires;2008;02;02;1;13;8798205.0
Martinique;Martinique;1_Allégements généraux;13_Exonération Heures supplémentaires;2009;02;02;1;13;8566010.0
Martinique;Martinique;1_Allégements généraux;13_Exonération Heures supplémentaires;2010;02;02;1;13;8735356.0
Martinique;Martinique;1_Allégements généraux;13_Exonération Heures supplémentaires;2011;02;02;1;13;9390735.0
Martinique;Martinique;1_Allégements généraux;13_Exonération Heures supplémentaires;2013;02;02;1;13;1813569.0
Martinique;Martinique;1_Allégements généraux;15_Réduction des cotisations famille;2018;02;02;1;15;30016503.724
Martinique;Martinique;1_Allégements généraux;16_Réduction des cotisations maladie;2019;02;02;1;16;94203096.116
Martinique;Martinique;1_Allégements généraux;19_Autres allégements généraux;2008;02;02;1;19;879.0
Martinique;Martinique;1_Allégements généraux;19_Autres allégements généraux;2011;02;02;1;19;6959.0
Martinique;Martinique;1_Allégements généraux;19_Autres allégements généraux;2014;02;02;1;19;14503.0
Martinique;Martinique;1_Allégements généraux;19_Autres allégements généraux;2019;02;02;1;19;25919.0
Martinique;Martinique;1_Allégements généraux;19_Autres allégements généraux;2021;02;02;1;19;44408.0
Martinique;Martinique;1_Allégements généraux;19_Autres allégements généraux;2022;02;02;1;19;47831.0
Martinique;Martinique;1_Allégements généraux;19_Autres allégements généraux;2023;02;02;1;19;58011.0
Martinique;Martinique;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2004;02;02;2;20;12148211.0
Martinique;Martinique;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2005;02;02;2;20;12604707.0
Martinique;Martinique;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2009;02;02;2;20;12794315.0
Martinique;Martinique;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2011;02;02;2;20;12475669.0
Martinique;Martinique;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2012;02;02;2;20;12029413.0
Martinique;Martinique;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2013;02;02;2;20;12923965.0
Martinique;Martinique;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2014;02;02;2;20;15408376.0
Martinique;Martinique;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2017;02;02;2;20;11510148.0
Martinique;Martinique;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2018;02;02;2;20;7143393.0
Martinique;Martinique;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2019;02;02;2;20;1913243.0
Martinique;Martinique;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2022;02;02;2;20;2536525.0
Martinique;Martinique;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2004;02;02;3;30;173929768.0
Martinique;Martinique;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2008;02;02;3;30;215058706.0
Martinique;Martinique;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2009;02;02;3;30;201998522.0
Martinique;Martinique;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2011;02;02;3;30;194754400.0
Martinique;Martinique;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2023;02;02;3;30;235322800.0
Martinique;Martinique;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2015;02;02;4;40;2996303.0
Martinique;Martinique;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2017;02;02;4;40;2797561.0
Martinique;Martinique;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2020;02;02;4;40;2190189.0
Martinique;Martinique;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2022;02;02;4;40;2731517.0
Martinique;Martinique;9_Autres mesures;90_Autres mesures;2021;02;02;9;90;1792311.0
Guyane;Guyane;1_Allégements généraux;11_Réduction générale sur les bas salaires;2007;03;03;1;11;6740464.0
Guyane;Guyane;1_Allégements généraux;11_Réduction générale sur les bas salaires;2008;03;03;1;11;7057943.0
Guyane;Guyane;1_Allégements généraux;11_Réduction générale sur les bas salaires;2011;03;03;1;11;7486130.0
Guyane;Guyane;1_Allégements généraux;11_Réduction générale sur les bas salaires;2014;03;03;1;11;8536508.0
Guyane;Guyane;1_Allégements généraux;11_Réduction générale sur les bas salaires;2016;03;03;1;11;8665197.0
Guyane;Guyane;1_Allégements généraux;11_Réduction générale sur les bas salaires;2020;03;03;1;11;20383071.09
Guyane;Guyane;1_Allégements généraux;11_Réduction générale sur les bas salaires;2021;03;03;1;11;25096494.42
Guyane;Guyane;1_Allégements généraux;11_Réduction générale sur les bas salaires;2022;03;03;1;11;28164176.532
Guyane;Guyane;1_Allégements généraux;13_Exonération Heures supplémentaires;2007;03;03;1;13;621572.0
Guyane;Guyane;1_Allégements généraux;13_Exonération Heures supplémentaires;2008;03;03;1;13;3616072.0
Guyane;Guyane;1_Allégements généraux;13_Exonération Heures supplémentaires;2009;03;03;1;13;4208228.0
Guyane;Guyane;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2013;03;03;1;14;27003330.82
Guyane;Guyane;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2015;03;03;1;14;33304154.7
Guyane;Guyane;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2017;03;03;1;14;43204039.38
Guyane;Guyane;1_Allégements généraux;15_Réduction des cotisations famille;2015;03;03;1;15;5520816.06
Guyane;Guyane;1_Allégements généraux;15_Réduction des cotisations famille;2018;03;03;1;15;14080322.526
Guyane;Guyane;1_Allégements généraux;15_Réduction des cotisations famille;2019;03;03;1;15;14804000.832
Guyane;Guyane;1_Allégements généraux;15_Réduction des cotisations famille;2021;03;03;1;15;16239946.556
Guyane;Guyane;1_Allégements généraux;15_Réduction des cotisations famille;2023;03;03;1;15;19530129.044
Guyane;Guyane;1_Allégements généraux;19_Autres allégements généraux;2007;03;03;1;19;4867.0
Guyane;Guyane;1_Allégements généraux;19_Autres allégements généraux;2014;03;03;1;19;18820.0
Guyane;Guyane;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2006;03;03;2;20;2011509.0
Guyane;Guyane;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2007;03;03;2;20;2709410.0
Guyane;Guyane;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2008;03;03;2;20;2806685.0
Guyane;Guyane;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2010;03;03;2;20;3987749.0
Guyane;Guyane;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2013;03;03;2;20;3921679.0
Guyane;Guyane;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2018;03;03;2;20;2226263.0
Guyane;Guyane;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2020;03;03;2;20;530299.0
Guyane;Guyane;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2021;03;03;2;20;757689.0
Guyane;Guyane;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2023;03;03;2;20;1213979.0
Guyane;Guyane;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2004;03;03;3;30;57967751.0
Guyane;Guyane;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2010;03;03;3;30;77753513.0
Guyane;Guyane;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2016;03;03;3;30;92867057.0
Guyane;Guyane;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2017;03;03;3;30;94187058.0
Guyane;Guyane;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2018;03;03;3;30;105563130.0
Guyane;Guyane;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2022;03;03;3;30;114302743.0
Guyane;Guyane;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2006;03;03;4;40;101486.0
Guyane;Guyane;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2010;03;03;4;40;333972.0
Guyane;Guyane;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2011;03;03;4;40;203980.0
Guyane;Guyane;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2012;03;03;4;40;197351.0
Guyane;Guyane;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2015;03;03;4;40;354654.0
Guyane;Guyane;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2016;03;03;4;40;317471.0
Guyane;Guyane;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2020;03;03;4;40;485406.0
La Réunion;La Réunion;1_Allégements généraux;11_Réduction générale sur les bas salaires;2005;04;04;1;11;34971657.0
La Réunion;La Réunion;1_Allégements généraux;11_Réduction générale sur les bas salaires;2011;04;04;1;11;65745687.0
La Réunion;La Réunion;1_Allégements généraux;11_Réduction générale sur les bas salaires;2016;04;04;1;11;83880015.0
La Réunion;La Réunion;1_Allégements généraux;11_Réduction générale sur les bas salaires;2017;04;04;1;11;92627814.0
La Réunion;La Réunion;1_Allégements généraux;11_Réduction générale sur les bas salaires;2023;04;04;1;11;215399951.86
La Réunion;La Réunion;1_Allégements généraux;13_Exonération Heures supplémentaires;2007;04;04;1;13;4392908.0
La Réunion;La Réunion;1_Allégements généraux;13_Exonération Heures supplémentaires;2016;04;04;1;13;4496496.0
La Réunion;La Réunion;1_Allégements généraux;13_Exonération Heures supplémentaires;2017;04;04;1;13;4778141.0
La Réunion;La Réunion;1_Allégements généraux;13_Exonération Heures supplémentaires;2018;04;04;1;13;5045261.0
La Réunion;La Réunion;1_Allégements généraux;13_Exonération Heures supplémentaires;2023;04;04;1;13;23914565.0
La Réunion;La Réunion;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2013;04;04;1;14;151690752.24
La Réunion;La Réunion;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2016;04;04;1;14;226983391.47
La Réunion;La Réunion;1_Allégements généraux;15_Réduction des cotisations famille;2015;04;04;1;15;27540867.25
La Réunion;La Réunion;1_Allégements généraux;15_Réduction des cotisations famille;2017;04;04;1;15;58066741.828
La Réunion;La Réunion;1_Allégements généraux;15_Réduction des cotisations famille;2018;04;04;1;15;60845657.716
La Réunion;La Réunion;1_Allégements généraux;15_Réduction des cotisations famille;2020;04;04;1;15;63182545.03
La Réunion;La Réunion;1_Allégements généraux;16_Réduction des cotisations maladie;2019;04;04;1;16;194055019.42
La Réunion;La Réunion;1_Allégements généraux;16_Réduction des cotisations maladie;2021;04;04;1;16;207049840.65
La Réunion;La Réunion;1_Allégements généraux;19_Autres allégements généraux;2004;04;04;1;19;4879.0
La Réunion;La Réunion;1_Allégements généraux;19_Autres allégements généraux;2010;04;04;1;19;14660.0
La Réunion;La Réunion;1_Allégements généraux;19_Autres allégements généraux;2013;04;04;1;19;16869.0
La Réunion;La Réunion;1_Allégements généraux;19_Autres allégements généraux;2017;04;04;1;19;43101.0
La Réunion;La Réunion;1_Allégements généraux;19_Autres allégements généraux;2019;04;04;1;19;107370.0
La Réunion;La Réunion;1_Allégements généraux;19_Autres allégements généraux;2021;04;04;1;19;176408.0
La Réunion;La Réunion;1_Allégements généraux;19_Autres allégements généraux;2023;04;04;1;19;166394.0
La Réunion;La Réunion;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2005;04;04;2;20;31800496.0
La Réunion;La Réunion;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2007;04;04;2;20;44152819.0
La Réunion;La Réunion;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2009;04;04;2;20;25637088.0
La Réunion;La Réunion;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2018;04;04;2;20;21922678.0
