Secteur NA38i;Secteur NA17i;Grand secteur d'activité;Grande catégorie de mesures;Catégorie / détail AG;﻿Année;Code grande catégorie de mesures;Code catégorie détail AG;Montant des exonérations
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;1_Allégements généraux;19_Autres allégements généraux;2021;1;19;1074957.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;1_Allégements généraux;19_Autres allégements généraux;2022;1;19;993472.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2009;2;20;6099499.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2010;2;20;5920157.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2012;2;20;6678921.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2014;2;20;8074510.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2016;2;20;8782358.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2018;2;20;8679186.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2020;2;20;2117508.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2022;2;20;3697470.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2011;3;30;18956561.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2014;3;30;21218576.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2023;3;30;35911354.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2005;4;40;170151.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2010;4;40;464916.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2014;4;40;340338.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2018;4;40;444154.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2021;4;40;331521.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2022;4;40;786978.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;9_Autres mesures;90_Autres mesures;2020;9;90;413115.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;9_Autres mesures;90_Autres mesures;2021;9;90;27116.0
EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;DE Industries extractives, énergie, eau;GS1 Industrie;9_Autres mesures;90_Autres mesures;2022;9;90;227.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;11_Réduction générale sur les bas salaires;2005;1;11;1342652555.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;11_Réduction générale sur les bas salaires;2006;1;11;2020385870.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;11_Réduction générale sur les bas salaires;2008;1;11;2447395578.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;11_Réduction générale sur les bas salaires;2009;1;11;2376984311.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;11_Réduction générale sur les bas salaires;2010;1;11;2323303109.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;11_Réduction générale sur les bas salaires;2011;1;11;2179910838.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;11_Réduction générale sur les bas salaires;2014;1;11;2069406380.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;11_Réduction générale sur les bas salaires;2016;1;11;2038800875.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;11_Réduction générale sur les bas salaires;2018;1;11;2145256040.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;12_Aide à la RTT;2004;1;12;566862619.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;12_Aide à la RTT;2005;1;12;383328345.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;13_Exonération Heures supplémentaires;2012;1;13;402724836.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;13_Exonération Heures supplémentaires;2014;1;13;97279217.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;13_Exonération Heures supplémentaires;2017;1;13;95895423.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;13_Exonération Heures supplémentaires;2019;1;13;339018385.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;13_Exonération Heures supplémentaires;2023;1;13;416447605.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2018;1;14;1604019041.8
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;15_Réduction des cotisations famille;2015;1;15;305643642.26
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;15_Réduction des cotisations famille;2016;1;15;476055901.13
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;15_Réduction des cotisations famille;2021;1;15;644478638.7
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;15_Réduction des cotisations famille;2022;1;15;680760701.61
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;16_Réduction des cotisations maladie;2019;1;16;1800988143.9
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;19_Autres allégements généraux;2007;1;19;278404.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;19_Autres allégements généraux;2008;1;19;117696.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;19_Autres allégements généraux;2010;1;19;-57422.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;19_Autres allégements généraux;2015;1;19;359829.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;19_Autres allégements généraux;2019;1;19;1068734.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;19_Autres allégements généraux;2020;1;19;874172.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;19_Autres allégements généraux;2021;1;19;1415886.0
FZ Construction;FZ Construction;GS2 Construction;1_Allégements généraux;19_Autres allégements généraux;2023;1;19;1542743.0
FZ Construction;FZ Construction;GS2 Construction;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2009;2;20;198394758.0
FZ Construction;FZ Construction;GS2 Construction;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2010;2;20;193462567.0
FZ Construction;FZ Construction;GS2 Construction;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2011;2;20;190364951.0
FZ Construction;FZ Construction;GS2 Construction;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2012;2;20;178462486.0
FZ Construction;FZ Construction;GS2 Construction;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2013;2;20;176794292.0
FZ Construction;FZ Construction;GS2 Construction;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2015;2;20;157803089.0
FZ Construction;FZ Construction;GS2 Construction;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2017;2;20;143482817.0
FZ Construction;FZ Construction;GS2 Construction;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2019;2;20;55141432.0
FZ Construction;FZ Construction;GS2 Construction;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2021;2;20;74801749.0
FZ Construction;FZ Construction;GS2 Construction;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2022;2;20;85416902.0
FZ Construction;FZ Construction;GS2 Construction;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2023;2;20;94223892.0
FZ Construction;FZ Construction;GS2 Construction;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2004;3;30;178921349.0
FZ Construction;FZ Construction;GS2 Construction;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2008;3;30;247663930.0
FZ Construction;FZ Construction;GS2 Construction;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2009;3;30;205513385.0
FZ Construction;FZ Construction;GS2 Construction;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2012;3;30;178257969.0
FZ Construction;FZ Construction;GS2 Construction;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2016;3;30;125404064.0
FZ Construction;FZ Construction;GS2 Construction;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2019;3;30;125280599.0
FZ Construction;FZ Construction;GS2 Construction;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2020;3;30;115980987.0
